Date;Open;High;Low;Close;Volume;Market Cap;MA(20);MA(50);MA(200);RSI(14)(SMA).11
2017;4582.96;4591.63;4108.4;4224.22;2348947438;72284484191;4357.58;3529.516863;2189.67892;56.78218455
2017;4236.31;4427.84;3998.11;4384.54;3052981469;69928775179;4367.226667;3577.787843;2206.380313;58.35059653
2017;4376.53;4617.25;4376.53;4593.39;2368508611;74829602185;4377.645714;3624.226078;2224.022851;61.9023335
2017;4597.12;4655.04;4491.33;4603.03;1932914424;75581470763;4389.737619;3668.799216;2241.67892;57.65882936
2017;4599.88;4661;4075.18;4224.81;1993160104;73748559954;4394.306667;3706.872353;2257.485289;46.49936808
2017;4228.75;4308.82;4114.11;4232.76;2366424669;69792799202;4395.764286;3734.934314;2273.168224;47.49099747
2017;4226.06;4245.44;3951.04;4122.58;1517856376;68039152047;4396.414286;3763.50902;2288.130164;43.78813625
2017;4122.94;4261.67;4099.4;4163.2;1617781631;68983366189;4404.115714;3790.035098;2303.281905;44.8158855
2017;4161.27;4344.65;4085.22;4141.68;1638364301;70065404526;4406.102857;3817.689804;2318.043348;38.78189411
2017;4130.81;4131.98;3789.92;3880.49;2072152292;65300057280;4393.271905;3839.709216;2331.509219;34.29402179
2017;3882.59;3920.6;3153.86;3153.86;2256522334;59666179067;4336.49;3851.136471;2341.512851;22.11319262
2017;3154.95;3733.45;2946.62;3638.95;3639263614;55915509214;4301.812381;3872.929608;2353.818224;29.93132584
2017;3637.52;3808.84;3487.79;3620.74;3077740070;60495396813;4267.870952;3891.540784;2365.966035;33.06839543
2017;3625.04;3664.81;3445.64;3583.22;1441625455;58836899904;4229.931905;3906.721373;2377.923647;32.32465292
2017;3582.88;4079.23;3582.88;4056.1;1645700807;64291653754;4214.41381;3932.729412;2392.026532;47.1396683
2017;4065.2;4094.07;3868.87;3928.4;1705764201;65897480660;4183.56;3955.779412;2405.345189;42.15229509
2017;3924.97;4031.39;3857.73;3917.47;1397132222;65307808707;4152.550952;3976.272745;2418.491109;37.52123119
2017;3905.95;3916.42;3613.63;3631.03;1233677825;63080994340;4101.410476;3994.26098;2430.308622;33.71902931
2017;3631.04;3758.27;3553.53;3635.53;1383438881;60364650542;4042.161429;4012.370784;2442.09091;38.71699038
2017;3630.7;3819.21;3594.58;3796.46;1089044670;61878172888;4005.408095;4031.865294;2454.646831;42.10842371
2017;3792.4;3796.15;3666.9;3689.71;842150277.8;61671526337;3962.960476;4047.362941;2466.91504;42.16073686
2017;3682.84;3950.25;3681.58;3923.13;1050890993;63422971696;3948.622857;4060.484314;2480.702602;45.93612779
2017;3926.07;3969.89;3869.9;3894.73;1228778118;65105337740;3925.298571;4073.753137;2494.167179;45.8293786
2017;3892.35;4210.05;3884.82;4199.28;1274666875;66933799781;3906.531429;4089.934902;2509.504791;55.3061802
2017;4200.67;4279.31;4109.7;4177.53;1848732125;69379222371;3886.269524;4104.807843;2524.441706;72.26269753
2017;4174.73;4192.72;4039.29;4128.299491;1474570558;68398876225;3881.673785;4120.159402;2538.903943;63.13188952
2017;4128.602804;4320.661177;4125.151262;4312.820213;995838914.8;71050825196;3885.486176;4138.229798;2554.23265;67.05033193
2017;4313.69041;4367.362509;4258.475164;4361.139973;1043389066;71812315487;3896.846175;4152.088817;2569.760411;69.06366637
2017;4362.54062;4446.342068;4361.270626;4384.188461;1177332864;73578031457;3907.369435;4161.912709;2585.355578;60.31407203
2017;4378.06235;4466.306182;4237.159335;4311.980091;1146606608;72064864634;3915.478963;4166.79722;2600.895081;62.49448301
2017;4312.216362;4337.574576;4206.295821;4235.080828;974139815.4;70852084570;3932.364241;4165.398217;2616.494637;59.91934268
2017;4237.438692;4348.467992;4157.650335;4311.095697;992029104.1;70637114450;3987.470703;4167.930289;2633.100521;74.45326018
2017;4308.291188;4392.401416;4296.675659;4349.048323;962450001.9;72496726485;4021.284908;4167.429472;2649.57315;75.05340679
2017;4347.018631;4416.203923;4312.669461;4401.216587;781030762.6;72450000113;4058.45046;4168.451366;2666.229401;72.99047569
2017;4399.840562;4605.822535;4391.704577;4594.791466;919376108.3;74813792711;4106.62053;4177.587277;2683.517319;82.2768968
2017;4595.593791;4867.038072;4462.819314;4778.265492;1437590264;77370125493;4141.009363;4188.883659;2702.068988;81.62221893
2017;4778.168364;4919.279359;4577.272431;4770.680471;1844579889;80145431237;4181.117957;4201.859159;2720.637896;82.89839174
2017;4776.845909;4940.049641;4742.077525;4813.907854;1376093089;80021172488;4223.805474;4217.789313;2739.93499;78.72162083
2017;4817.774916;5454.956615;4809.46769;5451.116001;1567842029;85309596707;4310.476236;4244.282764;2762.205224;87.78217555
2017;5474.284931;5827.686133;5443.231414;5648.555273;3153824604;93797226576;4406.334582;4273.667377;2785.506946;91.45456246
2017;5645.575944;5809.264078;5591.199517;5794.824898;1828047911;94351059779;4501.494815;4302.070218;2809.130951;91.27250043
2017;5809.644089;5834.511811;5451.573759;5671.364512;1224709413;94193776390;4595.859316;4327.642463;2832.135302;85.02280384
2017;5682.169341;5749.30472;5570.774781;5715.959489;1868309529;94126663669;4681.232149;4354.749316;2855.400374;85.19336031
2017;5724.276541;5731.292043;5447.921209;5608.720413;1674450923;93184090990;4762.85074;4378.84305;2878.198585;83.6447269
2017;5611.877991;5611.877991;5157.866481;5586.3224;1765142429;89892381122;4828.900378;4402.457607;2900.660636;86.07916361
2017;5579.595965;5720.290661;5520.490617;5666.941921;2003847685;93912007254;4899.824755;4423.842154;2923.47985;86.11331033
2017;5668.162862;6039.676943;5613.489699;6000.942902;1661760080;96682383088;4988.998251;4451.926132;2947.852501;88.00499952
2017;5990.353327;6188.33497;5960.347933;6035.445673;2357226249;1.02E+11;5071.028035;4478.013695;2972.196709;87.90669827
2017;6035.406725;6083.978976;5763.931732;6018.877567;2075433694;98790684852;5149.96792;4500.349333;2996.505552;85.98744663
2017;6012.75688;6071.358448;5694.409327;5946.926592;1919863138;98037154916;5224.384021;4527.381619;3020.49857;81.29675632
2017;5929.837027;5929.837027;5505.114632;5526.928736;2982315190;94106793156;5282.238719;4545.927085;3042.108763;66.58819623
2017;5527.28221;5727.942644;5394.936588;5725.302354;2133954217;92262494595;5353.201649;4575.360072;3064.741063;68.71736155
2017;5720.446475;5955.709383;5684.729787;5897.441434;1826168892;97288968624;5428.741922;4605.024806;3088.232563;61.3306204
2017;5899.190788;5981.333651;5722.633627;5752.448565;1816195877;97141755423;5495.570505;4627.751445;3110.941013;52.70963607
2017;5757.659835;5854.622466;5664.157128;5739.102225;1469730115;96288173425;5559.279345;4650.027371;3133.590378;48.43842745
2017;5749.563999;6216.524433;5728.87027;6146.589798;1602732525;97802078340;5633.174503;4687.709327;3158.17162;61.48879665
2017;6124.058616;6168.496593;5996.44095;6086.122429;2191261218;1.01E+11;5695.453405;4724.049767;3182.476458;58.88071003
2017;6079.307558;6443.118174;6038.268904;6443.118174;1610869661;1.04E+11;5775.093296;4769.550516;3208.715803;67.8760641
2017;6433.497858;6751.16985;5828.476859;6751.16985;2422158633;1.09E+11;5867.343867;4820.295023;3236.493712;72.23420318
2017;6755.903777;7461.50855;6755.903777;7083.602366;3650530787;1.17E+11;5945.081313;4877.979775;3265.902281;74.66925708
2017;7085.737224;7435.765575;6994.68356;7207.199066;3709943046;1.21E+11;6019.302446;4943.209364;3295.872476;72.66629178
2017;7210.187115;7474.331784;7086.19873;7391.414501;2663039124;1.20E+11;6095.330522;5026.298668;3326.705433;74.12227242
2017;7394.381478;7618.518167;7325.719049;7392.794234;1991166333;1.25E+11;6177.303366;5099.903457;3357.457245;74.57435713
2017;7402.650704;7461.217989;7046.3128;7046.3128;2520722368;1.22E+11;6240.653524;5167.071551;3386.493976;67.90555812
2017;7048.212497;7278.111006;7048.212497;7168.998589;2605319541;1.19E+11;6314.952485;5237.380935;3416.046158;79.61196499
2017;7161.255831;7732.574136;7136.077819;7486.648797;2603250961;1.23E+11;6405.444218;5304.646598;3447.215853;80.45286419
2017;7470.069124;7470.069124;7109.098796;7149.000472;4128846790;1.21E+11;6476.018434;5367.795627;3476.65302;70.46748964
2017;7179.911941;7379.149902;6447.167476;6613.680938;3677208838;1.16E+11;6505.196436;5420.662508;3503.553074;62.48974375
2017;6598.365158;6862.041485;6279.384685;6356.625594;5021218783;1.10E+11;6520.490718;5474.105559;3528.95743;58.36419918
2017;6355.853306;6480.458935;5614.214078;5991.383039;3190841732;1.02E+11;6519.181455;5520.298756;3552.470281;47.87342694
2017;5989.778473;6850.464044;5948.677376;6577.853347;4220355222;1.06E+11;6549.225586;5574.83588;3578.822338;55.88867525
2017;6581.989103;6780.150296;6476.239238;6647.34608;4029832336;1.10E+11;6602.578793;5632.828745;3605.336846;52.62657529
2017;6647.50772;7362.400701;6647.50772;7322.818343;3292612976;1.18E+11;6678.650983;5699.4893;3635.217335;56.71714804
2017;7336.675526;7950.359953;7199.878647;7849.171538;3838014141;1.25E+11;6771.590512;5777.02737;3667.693163;58.60371135
2017;7858.644664;8010.473776;7562.145737;7738.847174;4169241054;1.31E+11;6866.180922;5846.430648;3699.488871;55.99270887
2017;7705.225707;7844.769045;7471.53643;7786.062738;4020111615;1.28E+11;6963.655232;5917.186192;3731.148387;54.59022322
2017;7775.150351;8043.240302;7654.556187;8023.985993;2603344061;1.30E+11;7053.055051;5993.572201;3763.840656;56.95860148
2017;8014.615646;8260.812429;7925.767371;8216.796397;2889658371;1.35E+11;7154.515716;6070.120754;3797.313175;63.35661109
2017;8211.555403;8332.168952;7812.695462;8100.195216;3930337074;1.36E+11;7233.424146;6143.435563;3829.981161;60.64083836
2017;8111.756928;8298.527603;8099.010106;8235.703377;3221352828;1.36E+11;7304.116219;6218.955463;3863.214063;58.93127221
2017;8227.363928;8259.849588;8079.707292;8079.707292;3341993774;1.37E+11;7351.549787;6292.832467;3895.557383;61.59965991
2017;8070.247954;8379.714927;7971.92538;8268.087282;4071299797;1.38E+11;7402.068273;6371.911025;3928.748265;72.57129787
2017;8264.41195;8820.874114;8225.061712;8820.874114;3764586979;1.42E+11;7470.137779;6460.338053;3964.060923;81.10971695
2017;8810.907357;9533.16307;8807.993351;9359.825974;4253796436;1.52E+11;7563.805957;6558.588595;4001.898315;90.73790222
2017;9372.693822;9849.762583;9362.589888;9845.460026;4702641439;1.62E+11;7697.098682;6665.338466;4042.021549;90.50634976
2017;9848.886055;10191.74368;9784.573314;10165.72111;4680883317;1.67E+11;7839.799754;6774.572381;4083.405436;91.06204203
2017;10169.64328;11498.10612;9380.151451;9780.735748;6568561632;1.75E+11;7949.04199;6872.660033;4123.488847;80.77219229
2017;9928.125211;10819.72772;9279.648581;10273.82557;9672067533;1.67E+11;8097.843185;6980.564839;4165.666935;80.61070083
2017;10215.70115;11026.03487;9685.536843;10967.66482;6944962389;1.73E+11;8305.175751;7101.22674;4211.253327;85.52849687
2017;10957.08513;11336.66729;10864.03439;11052.13288;5508931178;1.85E+11;8528.771336;7211.0506;4257.574187;85.64617247
2017;11048.83514;11823.20125;10842.23845;11304.61703;4439198030;1.91E+11;8781.782479;7321.953772;4305.181336;85.6916498
2017;11318.91977;11645.09604;11073.09694;11645.09604;5876343718;1.91E+11;9023.07975;7436.664971;4354.018431;86.13708245
2017;11665.2276;11985.21486;11595.8026;11896.9079;5704204857;1.98E+11;9273.058884;7558.734449;4403.752998;88.91130516
2017;11874.39592;14076.49186;11874.39592;14063.24915;8248840473;2.16E+11;9594.031779;7722.406795;4463.839959;92.17047878
2017;14060.91497;18074.17548;13771.22181;18074.17548;13326830861;2.63E+11;10080.93673;7966.827483;4543.43521;96.42354455
2017;18057.85049;18524.47145;14548.94085;16592.80382;16565034662;2.71E+11;10502.55371;8182.640844;4615.823985;84.52110498
2017;16578.11274;16758.60004;13516.39126;15082.84737;11568857444;2.59E+11;10850.01965;8367.266441;4680.168848;74.05749374
2017;15159.23638;15913.39007;13161.04834;15565.86191;10291186743;2.43E+11;11209.1566;8554.813873;4746.064578;73.9455104
2017;15322.77283;17501.26218;15322.77283;16774.99458;11387045739;2.82E+11;11616.68984;8765.393263;4817.345596;75.323245
2017;16841.08657;17416.95304;16065.16799;16798.02554;10571922383;2.83E+11;12030.87224;8976.749106;4889.35846;74.77526498
2017;16819.04104;16938.0177;15757.98825;16225.0244;11262015467;2.86E+11;12411.3161;9178.280435;4959.11072;73.73945975
2017;16245.23391;16830.66478;15952.80227;16454.93262;10943444494;2.76E+11;12810.13635;9392.555021;5030.887898;73.22019508
2017;16456.7563;18037.3399;16450.68563;17650.28976;12710750385;2.96E+11;13256.9079;9626.378304;5107.968692;74.19262833
2017;17663.90483;19634.97442;17476.87636;19427.47451;9276249144;3.09E+11;13761.98411;9891.67307;5193.435381;77.01026045
2017;19417.86079;19927.18534;18860.38571;19156.71037;11897297708;3.26E+11;14228.50241;10154.50173;5277.998916;75.29297654
2017;19184.87458;19257.12123;18285.14561;18931.20494;11756211908;3.14E+11;14661.15693;10413.17041;5360.795358;73.64497935
2017;18969.61424;19187.67793;17249.07031;17700.77842;13477194446;3.09E+11;15019.96918;10639.72313;5436.909679;67.70993052
2017;17713.38097;17936.12814;16011.89116;16599.69136;17654903177;2.85E+11;15344.68136;10845.87154;5507.151128;58.27784524
2017;16632.21799;17469.54248;14987.56649;15621.41172;16452025087;2.68E+11;15599.32832;11025.83808;5572.147953;40.01969521
2017;15609.6248;15883.31299;11453.81051;13693.82573;16533427871;2.34E+11;15729.1455;11161.96859;5627.728827;38.61738389
2017;13784.65217;15732.36813;13647.82154;14181.53206;15948239608;2.48E+11;15878.16451;11301.14368;5684.952817;46.15216658
2017;14159.44634;14976.38023;12155.93349;13812.87681;10635564244;2.29E+11;15997.60545;11430.66677;5739.404592;42.44248256
2017;13868.87186;14663.41683;13044.10198;13965.21166;9706645690;2.35E+11;16108.08715;11559.56476;5795.273108;36.67190531
2017;13967.01443;16408.5802;13877.43773;16101.49555;10838918040;2.60E+11;16308.30561;11730.32361;5861.420897;47.24780478
2017;16076.90736;17398.006;14692.58676;15783.75308;11113068163;2.69E+11;16390.23437;11901.64597;5925.950365;48.22051106
2017;15536.64441;15805.69099;13869.46709;14432.83106;11081659460;2.48E+11;16216.83701;12044.07405;5983.073952;42.52172276
2017;14600.37023;15246.85905;14283.94298;14598.57232;10934752171;2.48E+11;16121.87361;12183.52353;6040.956999;37.78357172
2017;14594.76816;14597.77228;11963.4803;12732.35601;12985849499;2.23E+11;16009.94545;12293.00109;6091.00683;23.38824698
2017;12596.01857;14298.86584;12395.28947;14033.56799;11818683014;2.30E+11;15936.97907;12438.48908;6147.289656;31.17834061
2017;14046.00276;14521.96554;12980.81113;13577.18855;9527935462;2.29E+11;15784.70259;12580.06874;6202.38721;30.65825603
2018;13644.69304;15468.20814;13195.87352;14938.17668;11519263413;2.35E+11;15696.13836;12755.49607;6264.471721;40.11318044
2018;14895.27537;15646.49864;14470.73767;15079.15218;15486225672;2.54E+11;15641.57302;12922.1882;6326.957155;44.15672706
2018;15168.97237;16708.70927;14286.66985;15163.89895;17853763691;2.51E+11;15580.09522;13089.17943;6389.182672;48.11218015
2018;15197.76475;17161.635;14878.04817;16989.16148;19609983790;2.72E+11;15548.61293;13278.71557;6461.029396;63.71323355
2018;17025.65642;17179.03357;16336.05622;17162.01641;18955266191;2.88E+11;15440.73397;13461.32038;6533.506493;62.73676933
2018;17147.5764;17147.5764;15811.12077;16515.28737;14928537113;2.85E+11;15314.95192;13633.40744;6602.147276;61.28035887
2018;16265.34084;18578.49314;13940.416;15218.63286;15332152746;2.63E+11;15138.16277;13779.14411;6664.462812;54.77577161
2018;15190.76115;16153.55621;14491.07305;14710.59636;16217162080;2.54E+11;14995.77315;13910.25411;6724.195083;43.94969828
2018;14705.36754;15065.00252;13822.1495;15065.00252;15928534701;2.41E+11;14922.69273;14044.53267;6785.509672;46.88343264
2018;15120.84411;15152.80451;13113.73774;13501.98144;15709420581;2.33E+11;14821.76748;14150.45004;6839.698386;46.03665225
2018;13571.75813;14364.99214;13108.29116;14089.11203;12799444154;2.32E+11;14840.59064;14265.22276;6896.908595;47.9059742
2018;14066.98128;14807.72901;14066.98128;14552.77603;11643386358;2.42E+11;14858.26892;14392.14568;6957.263003;58.45758072
2018;14535.05729;14661.4007;13123.35603;13815.42967;11121051176;2.31E+11;14858.39049;14500.9171;7013.376932;48.93050531
2018;13787.98921;14929.66735;13663.14242;13769.21644;10282025657;2.35E+11;14849.05738;14597.94342;7069.033531;50.98093234
2018;13797.97554;14430.17095;9963.101192;11445.84964;12240679658;2.06E+11;14627.35996;14638.84584;7113.331987;33.75723489
2018;11284.38864;11750.69524;9300.527455;11139.59209;15748924943;1.80E+11;14406.20943;14664.22098;7156.396127;31.95459897
2018;11201.99236;12348.93238;10755.67951;11305.3074;15847953324;1.93E+11;14257.27973;14686.56581;7200.524173;32.45561814
2018;11209.29194;12140.06162;10839.80303;11517.12995;11002606473;1.97E+11;14110.54438;14720.61276;7245.329248;20.84139378
2018;11571.61787;13482.69124;11571.61787;12961.20566;9405841904;2.13E+11;14121.44199;14773.30648;7297.041714;30.28610143
2018;12982.92075;12982.92075;11241.29591;11481.02513;8556846220;2.00E+11;13999.89233;14783.37237;7341.214625;28.08883157
2018;11529.52182;11950.61767;10164.07308;10917.30641;8135625787;1.89E+11;13873.23127;14780.72871;7382.583711;30.00304783
2018;10917.29084;11335.21575;10113.3804;10800.47262;9191153509;1.81E+11;13676.19774;14770.84353;7423.329346;31.1355791
2018;10821.59111;10821.59111;10821.59111;10821.59111;8473730460;1.82E+11;13473.45674;14754.69637;7464.627063;28.84738378
2018;11353.62685;11730.7456;11027.00545;11219.4367;8775510518;1.92E+11;13285.62521;14741.41263;7507.669684;37.12650719
2018;11203.60858;11668.42645;10406.80905;11123.95015;7926703936;1.87E+11;13006.32943;14683.77931;7550.487396;32.29467683
2018;11112.81785;11648.84804;10943.32371;11446.46873;7210080914;1.91E+11;12734.16049;14553.82428;7595.661867;31.13387555
2018;11492.65019;12113.07635;11460.24989;11865.23189;6719212830;1.98E+11;12512.72928;14461.12679;7643.0472;37.67868119
2018;11778.74425;11924.9553;11235.99591;11348.08379;4406818761;1.93E+11;12328.41742;14387.89613;7687.569955;35.56245945
2018;11365.34514;11366.82402;10003.92892;10084.49524;4488869928;1.81E+11;12108.12689;14280.41835;7725.999086;40.70757133
2018;10104.97187;10421.6627;9755.968518;10236.67507;5056861149;1.70E+11;11878.20653;14152.21601;7765.8514;43.7043816
2018;10269.84389;10332.94607;8700.332595;9171.249369;4557095327;1.62E+11;11671.9812;14002.67138;7801.49259;36.77898767
2018;9118.23127;9127.685961;7588.546351;8768.328115;5511338158;1.44E+11;11418.61053;13856.46165;7835.550342;33.36439808
2018;8763.536968;9417.790992;8173.729947;9191.270888;4856472806;1.51E+11;11163.30076;13714.03691;7870.208207;23.96695382
2018;9198.067914;9351.571884;7986.357859;8256.583798;3993493752;1.47E+11;10898.59382;13529.84659;7899.694694;25.91967498
2018;8215.505812;8343.181452;6665.107706;6905.959543;4795001557;1.30E+11;10571.77206;13284.32669;7922.694095;23.19365152
2018;6910.997302;7888.143213;5963.239119;7768.942755;5255682913;1.16E+11;10396.68126;13061.03713;7947.407243;31.57848827
2018;7714.073104;8503.327577;7221.33045;7587.933554;5174580851;1.34E+11;10227.55466;12838.62005;7971.898106;30.72478652
2018;7569.867387;8587.375057;7569.867387;8256.155151;4511057946;1.40E+11;10082.35693;12653.43135;7998.991565;32.88801987
2018;8266.287;8708.001259;7850.112866;8684.106762;4374319140;1.40E+11;9947.451068;12498.22381;8028.607568;36.43169331
2018;8697.342477;9080.51309;8282.274356;8624.238538;4794961601;1.47E+11;9740.928824;12361.02434;8057.795322;33.83290283
2018;8624.258121;8624.258121;7914.92155;8099.307366;3776449041;1.39E+11;9579.894645;12251.3279;8085.298991;28.68621906
2018;8120.351924;8968.577272;8120.351924;8863.252806;3543127387;1.46E+11;9482.082569;12147.04792;8116.820149;36.31893847
2018;8887.228307;8906.177327;8424.412411;8577.572064;3616243668;1.46E+11;9376.230161;12044.39488;8146.203244;40.70187598
2018;8564.700308;9518.54;8564.700308;9505.15;6626407147;1.53E+11;9313.542489;11956.94269;8179.517373;45.88048202
2018;9494.63;10183.83954;9408.506509;10117.07499;4739907421;1.66E+11;9261.049075;11839.60111;8216.270532;55.61302888
2018;10091.75021;10275.01237;9811.975773;10245.30885;4465120674;1.71E+11;9219.209013;11731.00417;8253.546447;59.06058436
2018;10234.61279;11123.13445;10164.86484;11095.6086;4558021814;1.81E+11;9202.501388;11665.56843;8294.45838;61.10020539
2018;11124.36049;11326.12751;10338.06995;10576.17556;5158247527;1.83E+11;9141.117753;11586.69791;8333.575522;64.20850954
2018;10562.64447;11224.55349;10512.36951;11191.90266;4101946825;1.84E+11;9133.680556;11556.49294;8375.764441;78.85073719
2018;11197.75978;11976.61948;11197.75978;11446.21506;4769640710;1.97E+11;9198.524357;11505.76053;8418.769292;76.96296508
2018;11436.16648;11436.16648;10502.25224;10680.36171;5508367042;1.85E+11;9219.652292;11448.96;8457.480893;70.88360587
2018;10691.35053;11034.67135;9913.997707;9987.171846;5331192808;1.75E+11;9258.505744;11351.88148;8490.979559;61.65051236
2018;9972.72336;10493.76915;9732.257318;10348.06763;4784103252;1.71E+11;9333.731435;11259.11511;8526.452432;61.30120501
2018;10328.56737;10605.86942;9593.227151;9843.276427;3787518210;1.69E+11;9364.779318;11154.78918;8558.637838;57.80754224
2018;9844.51679;9958.1309;9413.02229;9699.647408;3265197229;1.63E+11;9433.496632;11011.85753;8589.88479;60.77598298
2018;9703.321916;10481.37088;9513.122941;10371.77268;3261955538;1.68E+11;9598.535353;10878.7155;8624.842017;60.28488456
2018;10388.88234;10913.29636;10256.80488;10736.49053;3915484543;1.79E+11;9739.847152;10765.40576;8661.385602;64.56227246
2018;10727.53513;11085.82487;10402.00726;10412.02401;3642202554;1.80E+11;9874.32765;10671.15852;8695.00597;56.6587906
2018;10423.58148;10974.71673;10375.2658;10929.7655;3441035104;1.80E+11;10001.64243;10597.02459;8730.063659;56.05093154
2018;10920.66207;11157.47957;10724.63082;11095.09196;4030692044;1.87E+11;10116.45125;10519.1832;8765.049838;56.29235072
2018;11094.23742;11531.36898;11094.23742;11494.89894;3526443821;1.92E+11;10253.14936;10479.82864;8800.813365;53.16795704
2018;11497.56432;11516.38357;11144.73568;11516.38357;3861373866;1.91E+11;10415.86728;10429.38299;8837.303035;58.09956071
2018;11502.66667;11622.50317;11394.62718;11527.56879;4219752284;1.95E+11;10542.73947;10370.0652;8872.889994;53.22785315
2018;11520.40245;11520.40245;10637.81971;10697.57229;4804420267;1.87E+11;10643.69186;10308.93074;8904.474433;43.51848027
2018;10721.47528;10869.53871;9701.56339;9968.268316;5234978813;1.78E+11;10665.74511;10234.40235;8933.526216;43.7956483
2018;9971.758251;10139.85028;9338.281975;9433.592923;4793198293;1.65E+11;10633.19835;10194.94633;8959.553295;45.03974543
2018;9411.715541;9479.824937;8497.330822;9345.521676;4328631178;1.52E+11;10590.35134;10159.76848;8985.60599;40.55506713
2018;9339.626813;9525.48427;8821.45607;8894.85712;4505811284;1.57E+11;10485.55365;10112.50475;9009.951199;40.97292898
2018;8856.718881;9704.329234;8581.458153;9570.367448;4665413194;1.54E+11;10437.65802;10074.33294;9037.167207;48.88264259
2018;9557.854233;9893.083613;8803.80121;9216.378706;5058109367;1.61E+11;10343.58545;10000.90496;9062.373369;39.43290033
2018;9179.776982;9481.708192;8948.052187;9208.440502;5095834460;1.56E+11;10237.02476;9956.344473;9086.563222;35.04890302
2018;9206.908111;9352.331545;8036.245911;8262.032897;4034218467;1.49E+11;10121.86625;9904.280286;9105.9406;31.24604757
2018;8255.725416;8417.992104;7750.225412;8291.944666;5294581212;1.38E+11;10041.14114;9855.093464;9125.634305;24.85045559
2018;8302.595689;8570.713787;7982.803114;8315.139163;4153900849;1.41E+11;9944.335025;9805.947347;9145.21241;22.7569903
2018;8294.104092;8325.924047;7795.17988;7906.38397;4224100753;1.37E+11;9852.102051;9740.985529;9162.746758;14.89480254
2018;7912.658935;8232.483152;7364.223838;8092.439642;4628590454;1.30E+11;9775.568348;9681.544146;9180.239841;17.54960856
2018;8195.616342;8662.302735;8153.67588;8588.661986;5074015988;1.44E+11;9690.658315;9625.50872;9200.239851;24.49173857
2018;8620.287306;9045.588198;8369.279766;8892.783654;4501108576;1.46E+11;9602.862749;9567.225421;9221.074695;32.76169739
2018;8907.399598;9173.541313;8862.636694;8978.01899;4432036552;1.53E+11;9534.576796;9520.753563;9241.464043;39.2147386
2018;8970.660358;9104.40392;8570.975758;8721.57;3735442601;1.49E+11;9429.424629;9494.029538;9262.127178;41.74471182
2018;8728.47;8865.051157;8342.776073;8865.051157;4026875184;1.45E+11;9323.23221;9467.134952;9283.440318;44.50002802
2018;8923.404783;9002.746569;8634.65403;8661.018753;3067943937;1.50E+11;9188.285534;9457.13043;9305.513943;47.16305358
2018;8554.421565;8680.428839;8425.566951;8466.556129;3029683212;1.46E+11;9043.055656;9451.213332;9325.822481;34.83882374
2018;8453.806862;8522.62869;7907.88547;8187.383924;2833668580;1.40E+11;8883.999234;9431.529274;9343.703048;35.56987528
2018;8171.701764;8210.957189;7786.080922;7828.221732;3702257445;1.36E+11;8747.363493;9423.130018;9359.748778;32.38017237
2018;7821.60587;8097.640957;7791.303084;7954.826953;3173707436;1.35E+11;8651.485333;9443.696045;9378.306076;45.0400435
2018;7947.627557;7976.070835;7010.869711;7178.058623;3386756377;1.28E+11;8544.078938;9432.110082;9392.959303;35.5103042
2018;7154.016617;7256.653697;6665.141403;6880.453144;4781184233;1.18E+11;8426.694722;9418.237917;9406.680065;32.58085063
2018;6875.890211;7188.22564;6842.080218;6955.124518;4072365791;1.19E+11;8334.326503;9392.727513;9420.570237;37.43065353
2018;6959.89062;7054.47748;6506.022091;6830.630577;3598865262;1.16E+11;8203.862842;9356.384842;9433.9481;33.0515146
2018;6841.725764;7116.935685;6806.530093;7061.622526;3914063317;1.19E+11;8101.255405;9325.745313;9449.77463;27.91542133
2018;7066.360265;7521.80505;7053.68567;7454.69179;4155294224;1.25E+11;8017.743562;9313.105791;9471.171804;29.72348324
2018;7454.194481;7454.194481;6791.910367;6840.93611;4231706035;1.21E+11;7950.072286;9273.452523;9487.102083;23.77632751
2018;6844.005785;6936.155484;6651.188594;6819.726657;4403251764;1.15E+11;7879.966667;9238.984966;9503.017439;25.23306916
2018;6796.855664;6869.360103;6601.406734;6637.296686;3711281114;1.14E+11;7800.069406;9182.752548;9518.211851;21.28020332
2018;6640.309471;7037.930491;6637.541563;6894.151859;3240556398;1.17E+11;7751.867877;9119.557977;9532.331512;27.52794136
2018;6898.345033;7076.715293;6898.345033;7000.923355;3056918181;1.19E+11;7699.890911;9055.942575;9547.617697;30.93392434
2018;7013.715304;7155.497904;6663.308517;6772.871609;3560325737;1.18E+11;7613.424702;8971.183026;9561.823676;31.35090019
2018;6782.532083;6876.318025;6710.130737;6844.301557;3585817439;1.15E+11;7515.877936;8898.009026;9577.810101;35.96288354
2018;6845.560832;6946.721491;6832.638659;6932.843296;3484554527;1.17E+11;7418.488617;8814.498058;9594.214645;35.25976128
2018;6933.971966;7824.357866;6788.545634;7821.822517;5569495530;1.24E+11;7375.643499;8743.431538;9614.241324;58.9939888
2018;7821.364049;8124.051804;7698.959083;7866.931623;7108692315;1.36E+11;7328.113997;8688.266242;9635.023521;64.8281975
2018;7862.979157;8084.181206;7806.771554;7910.243775;5221454292;1.35E+11;7292.362808;8647.542162;9654.859908;64.49346
2018;7931.478615;8313.382622;7927.41885;8301.987534;4064566540;1.39E+11;7284.526208;8607.422944;9676.786563;70.65206942
